Datetime,Imputed_PM25_15,Imputed_AOD_15,NDVI_2019_15,CWVDailyMean_2019_15,TempDailyMean_2019_15,RHDailyMean_2019_15,WSDailyMean_2019_15,WDDailyMean_2019_15,PressureDailyMean_2019_15,BLHDailyMean_2019_15
2019-06-24 00:00,28.6875,0.663410763,0.12287411,2.123,304.303772,60.61086273,3.266783953,91.4354248,978.6667969,761.625
2019-06-25 00:00,53.84090909,0.663410763,0.123021188,2.3485,305.364563,62.05799103,1.148960114,52.20689011,977.9201563,631.7679443
2019-06-26 00:00,67.22619048,0.663410763,0.1297,3.595,307.5380859,49.31045532,2.216406345,324.6314087,975.0301563,849.1361694
2019-06-27 00:00,59.1875,0.663410763,0.143587172,2.944,307.6497192,40.0396843,3.069391966,299.2655029,972.7809375,895.6826172
2019-06-28 00:00,62.89583333,0.394702757,0.163018841,3.553,308.4176331,39.52058411,3.197870255,300.1684265,971.6182813,973.2039795
2019-06-29 00:00,57.86458333,0.672254564,0.185746019,2.5045,308.9939575,40.34054565,2.719565868,282.3543091,971.2873438,986.5146484
2019-06-30 00:00,55.59375,0.663410763,0.209519719,3.711,309.0109253,38.39734268,2.637975693,308.9132996,971.6848438,864.3592529
2019-07-01 00:00,56.02083333,0.657,0.232090954,3.9045,307.7164307,50.8981514,1.415918589,86.51977539,972.7782813,725.1727295
2019-07-02 00:00,61.65,1.8765,0.251210737,4.975,307.9961243,49.90971375,1.824365854,99.47496033,973.5440625,844.6820679
2019-07-03 00:00,47.13888889,0.663410763,0.264630082,6.304,306.9261475,56.03128433,2.788286209,143.3386536,974.3527344,802.2157593
2019-07-04 00:00,38.14583333,0.663410763,0.2701,3.844,305.3718872,64.12786865,2.566572666,129.661377,973.4460156,535.5493164
2019-07-05 00:00,47.23809524,0.663410763,0.266132439,1.1205,303.3476257,78.1601181,1.650069356,121.7934875,971.6363281,443.006958
2019-07-06 00:00,43.31818182,0.663410763,0.254283085,4.3195,303.8563538,74.31150818,2.230929613,116.086647,970.7703125,515.9824219
2019-07-07 00:00,45.9375,0.663410763,0.236868558,3.747,304.0805054,73.34994507,1.238074064,121.1903534,971.2710156,543.7832031
2019-07-08 00:00,53.92708333,0.663410763,0.216205475,2.5365,304.4837646,70.98532104,1.573314548,200.3018188,971.5020313,620.6185303
2019-07-09 00:00,45.85416667,0.663410763,0.194610459,3.8335,303.5269775,73.79910278,1.88231349,190.143219,971.2832031,539.772583
